T1,T2,T3,T4,T5,T6,T7,T8,source
0.12476357,0.0005578227,0.11714192,0.7260763,0.025354847,0.0005126731,5.9451508e-05,0.005533431,PubMed
0.057756055,0.08434854,0.18822777,0.42984954,0.22140189,0.017571812,8.989238e-05,0.0007545423,PubMed
0.7662616,0.0153503455,0.051511984,0.11042089,0.05258236,0.0018525748,0.00021362184,0.0018066138,PubMed
0.7702573,0.0012842789,0.02118313,0.16135982,0.012018385,0.032604236,0.00013712609,0.0011556919,PubMed
0.0005695483,0.18706661,0.00037871464,0.16688274,0.63926655,0.0050880285,7.924777e-05,0.0006685179,PubMed
0.00044767343,0.032475192,0.056887355,0.6026859,0.30638787,0.0005336775,6.220916e-05,0.00052014226,PubMed
0.048140284,0.039406553,0.0009721506,0.40282404,0.5049886,0.0017546988,0.00020346095,0.0017101938,PubMed
0.0006743365,0.11474296,0.0004483758,0.4022686,0.47499806,0.005986845,9.383366e-05,0.0007869817,Preprints
0.0013241109,0.06727265,0.0008804386,0.47467124,0.42913043,0.024997119,0.0001842466,0.0015397347,PubMed
0.13805127,0.085674115,0.0009815258,0.3369344,0.4346438,0.0017900434,0.00020542207,0.0017193874,PubMed
0.3382213,0.06247277,0.16257294,0.39344472,0.0011575597,0.041355845,8.1658305e-05,0.00069317565,PubMed
0.19331807,0.0020456386,0.027284838,0.5232264,0.23128295,0.0018813278,0.0002157234,0.020745078,PubMed
0.06747552,0.101283036,0.0011866313,0.55042475,0.2751719,0.0021355634,0.00024832058,0.0020742815,PubMed
0.37867028,0.04524858,0.011465015,0.4073036,0.14322886,0.0012567138,0.00014644102,0.012680496,Preprints
0.13266982,0.0016072924,0.009555423,0.6073192,0.219599,0.02762733,0.00017097927,0.0014509886,Preprints
0.018042607,0.03610987,0.05476356,0.5916773,0.29502594,0.0021088712,0.00024269133,0.0020291004,Preprints
0.15733148,0.002134675,0.04436999,0.2280681,0.5054799,0.060462136,0.00022718083,0.0019265806,PubMed
0.07293206,0.024176741,0.024009159,0.290886,0.5841873,0.0018227651,0.00021149387,0.0017744104,PubMed
0.29008478,0.043924488,0.026943883,0.21153745,0.33563906,0.027726535,0.00020354283,0.06394023,Preprints
0.28523278,0.055207968,0.00044445923,0.0007428733,0.61644727,0.02652792,0.0044856267,0.010911132,Preprints
0.0015750417,0.10663829,0.037635103,0.124018446,0.72622705,0.0018694411,0.00021793367,0.0018187384,PubMed
0.18139236,0.124314845,0.030430775,0.15215448,0.47650224,0.0013987276,0.00016070892,0.03364594,Preprints
0.33389255,0.04460712,0.0006633531,0.0011073233,0.59316796,0.0012062488,0.00013883153,0.025216548,Preprints
0.082136415,0.07521725,0.00041225847,0.27475822,0.52103066,0.045631584,8.627876e-05,0.00072732486,Preprints
0.06274197,0.0019474529,0.0009633256,0.09483261,0.8232088,0.014391093,0.00020161628,0.0017131146,Preprints
0.20185798,0.0022635788,0.001159441,0.19701919,0.58160716,0.0138073675,0.00024267205,0.0020425606,Preprints
0.09587938,0.032743737,0.001214275,0.6306132,0.21031995,0.002226656,0.00025415106,0.026748644,Preprints
0.06903218,0.034545887,0.00082363473,0.43747938,0.4397221,0.0014828532,0.00017236552,0.016741607,PubMed
0.10698881,0.0019521788,0.013262482,0.1281198,0.69569695,0.052090827,0.00020151987,0.0016873985,Preprints
0.084493116,0.0015655748,0.05984587,0.025855524,0.7347547,0.0014390082,0.00016702132,0.091879286,PubMed
0.5525479,0.0016237975,0.0008302794,0.13038705,0.25166923,0.048598014,0.00017376307,0.014170035,PubMed
0.7712721,0.033239704,0.0009371891,0.001582016,0.11025924,0.033251803,0.00019610031,0.0492618,PubMed
0.28358665,0.3065501,0.39023244,0.00070092315,0.01735173,0.00075487926,8.7679975e-05,0.0007355677,PubMed
0.502173,0.016987046,0.2732938,0.0012379307,0.15686002,0.0327765,0.00015489926,0.016516818,Preprints
0.50354075,0.0016315397,0.0008301971,0.040901203,0.26611567,0.16127495,0.00017373617,0.02553198,Preprints
0.77305454,0.03398141,0.0010522964,0.048784737,0.078587435,0.027036456,0.00022025147,0.037282865,Preprints
0.40604654,0.07485481,0.0006677959,0.42328453,0.09258737,0.0012359304,0.0001397328,0.0011832967,PubMed
0.7257677,0.0013503699,0.032066617,0.0011477619,0.23705618,0.0012578967,0.0001444381,0.0012090016,PubMed
0.4871423,0.0018192643,0.00093644473,0.0015626278,0.5050277,0.0016797945,0.00019599315,0.0016358171,PubMed
0.53333527,0.32725316,0.00064662326,0.0010878941,0.13521321,0.0011802696,0.00013532616,0.001148244,Preprints
0.47234187,0.0017238589,0.0008731915,0.05306468,0.45641008,0.013872956,0.0001827113,0.0015306771,PubMed
0.58641493,0.0010136836,0.21114622,0.020487461,0.17899229,0.0009298261,0.0001080174,0.0009075424,PubMed
0.12228509,0.0014391473,0.04635397,0.14771976,0.5973156,0.018179744,0.00015380174,0.06655287,Preprints
0.60687715,0.0012764425,0.022336505,0.033258826,0.07073745,0.14178857,0.00013449525,0.12359057,PubMed
0.7785938,0.05491197,0.00041068424,0.00069574226,0.08076114,0.040994782,8.594236e-05,0.043545958,PubMed
0.63695043,0.07531288,0.117252186,0.0014910535,0.07563574,0.028204195,0.00018742219,0.0649661,PubMed
0.3941868,0.089704275,0.1761667,0.00070157135,0.24445562,0.09395991,8.803176e-05,0.0007371056,PubMed
0.7379342,0.010370531,0.0007194321,0.0012058167,0.21403144,0.034332726,0.00015055355,0.0012553546,PubMed
0.78527105,0.10619806,0.1029981,0.0011215255,0.00186435,0.001226063,0.0001406506,0.0011802345,PubMed
0.70425403,0.021032901,0.0010631632,0.0017927259,0.11611077,0.15362863,0.00022251513,0.001895228,PubMed
0.5307064,0.13187839,0.0011218131,0.029586526,0.28499973,0.0020113487,0.00023474735,0.019461062,PubMed
0.0010013882,0.0012952059,0.00066366716,0.085622124,0.7460755,0.15106992,0.013111492,0.0011606993,PubMed
0.04966607,0.0013670193,0.13180195,0.60918534,0.20533332,0.0012634652,0.00014742576,0.0012353819,PubMed
0.26717848,0.120855056,0.00095411955,0.4457292,0.15053841,0.0017141292,0.00019964727,0.012830911,Preprints
0.10897862,0.08458123,0.0013242393,0.36940673,0.4307104,0.0024056016,0.00027717496,0.0023160276,Preprints
0.2807804,0.0005081697,0.009886071,0.18142106,0.41407162,0.05839463,5.445777e-05,0.054883566,PubMed
0.37984788,0.0760855,0.00030978964,0.51465476,0.013638894,0.0005600589,6.4843305e-05,0.014838252,PubMed
0.23807536,0.07920844,0.016877428,0.43289545,0.19777599,0.0015568892,0.00017956646,0.033430878,Preprints
0.098260224,0.05721359,0.072247796,0.4355885,0.32981843,0.0009322389,0.005048035,0.0008911448,PubMed
0.07038746,0.070645034,0.0011093032,0.34678176,0.4204178,0.06803555,0.0110490415,0.011574063,PubMed
0.15166087,0.07818165,0.10310599,0.45306945,0.18233779,0.0013760611,0.00015831817,0.030109918,Preprints
0.087960385,0.0018131229,0.10708955,0.6673882,0.0027744928,0.13117288,0.00019244965,0.0016088897,Preprints
0.0013161852,0.08678382,0.11772583,0.42968416,0.32820672,0.0015705127,0.00018263303,0.034530118,PubMed
0.20130843,0.03154785,0.09170385,0.5706174,0.10261202,0.0010618474,0.0001221914,0.0010264134,PubMed
0.115449555,0.04554262,0.096151754,0.6693293,0.051427804,0.0012403373,0.00014350816,0.020715175,PubMed
0.17458238,0.049656384,0.19258945,0.42583466,0.15482162,0.0012101899,0.00013883554,0.0011664623,PubMed
0.199643,0.031247316,0.1201248,0.37598702,0.20219332,0.066624925,0.000102849466,0.004076781,PubMed
0.119824566,0.0016789569,0.16406476,0.70875865,0.0024151811,0.0015587113,0.00018106971,0.0015180726,PubMed
0.092070594,0.031026183,0.11405521,0.38631526,0.3192179,0.056062095,0.00013280722,0.0011199196,Preprints
0.0016169236,0.0020977855,0.074205585,0.6459969,0.23605894,0.037919477,0.00022479064,0.0018795729,PubMed
0.33766362,0.0015297806,0.00077360054,0.49049723,0.14103039,0.0013970045,0.00016190248,0.026946504,PubMed
0.32489222,0.19097896,0.00076233223,0.101172894,0.29868016,0.0013858697,0.00015949634,0.08196809,PubMed
0.02657109,0.0010537173,0.25503692,0.4728959,0.20258349,0.0009754974,0.000112575486,0.04077082,PubMed
0.17697419,0.017087309,0.0007680043,0.61525464,0.16178232,0.02661708,0.00016070793,0.0013557997,Preprints
0.13226971,0.1074057,0.00073493895,0.4427528,0.2183603,0.037433334,0.00015379529,0.060889356,Preprints
0.3524102,0.026582345,0.032187194,0.49131763,0.05468419,0.03177376,0.00013040773,0.010914263,PubMed
0.056573927,0.089425206,0.058730647,0.18814494,0.5291885,0.002114713,0.00024540286,0.075576596,Preprints
0.60414785,0.045114473,0.13097364,0.0016548435,0.002840155,0.14244837,0.00020739675,0.072613254,Preprints
0.3660987,0.016001493,0.00068118365,0.12666625,0.40621337,0.04439233,0.00014255276,0.039804146,PubMed
0.46372074,0.15396649,0.15292738,0.0012292952,0.1157657,0.088401735,0.00015381194,0.023834867,PubMed
0.5266752,0.29648253,0.0029023113,0.046671502,0.008139395,0.005219463,0.0006074189,0.11330218,PubMed
0.39345828,0.0021012858,0.015922543,0.17481731,0.16860862,0.24297865,0.00022247068,0.0018908856,Preprints
0.7727491,0.0011586723,0.013645573,0.032448832,0.14955778,0.02930547,0.00012152639,0.0010130404,PubMed
0.5900605,0.1748503,0.035779916,0.0017200167,0.09108388,0.03379709,0.0002158225,0.07249246,PubMed
0.39665416,0.0025966913,0.016089983,0.17004783,0.27924296,0.0987626,0.00027716908,0.036328603,Preprints
0.42218742,0.12327781,0.1267749,0.07521186,0.17482048,0.051239893,0.0002373649,0.02625027,PubMed
0.060464114,0.06236551,0.11349856,0.4235108,0.24612786,0.001979198,0.00022960256,0.09182436,PubMed
0.2532216,0.040664487,0.077654235,0.5666487,0.03589389,0.0013183171,0.00015267389,0.024446141,PubMed
0.32145357,0.14021224,0.027549481,0.2538099,0.12616055,0.05729715,0.006584713,0.06693245,Preprints
0.4921317,0.06036814,0.027190695,0.19368774,0.050950833,0.001299184,0.00014844157,0.1742233,Preprints
0.25337914,0.016552165,0.0011861941,0.6295,0.09492498,0.0021314812,0.0002482528,0.0020778254,PubMed
0.0015712385,0.067579575,0.001041103,0.73670244,0.18916231,0.0018938996,0.00021790813,0.0018315252,PubMed
0.24015045,0.07566028,0.0008508021,0.120110214,0.462972,0.03258795,0.0001780627,0.06749024,Preprints
0.2067476,0.09104631,0.0007141716,0.25976893,0.41596547,0.0012915639,0.00014948449,0.024316479,PubMed
0.30691212,0.019623984,0.0007142987,0.45486188,0.1416387,0.06793381,0.007056507,0.0012587362,Preprints
0.7145838,0.090140805,0.03978177,0.02833563,0.04746151,0.05827759,6.816188e-05,0.021350728,Preprints
0.51705307,0.03413161,0.015147857,0.22495417,0.19210541,0.0017600668,0.00020154443,0.014646267,Preprints
0.29949668,0.043923706,0.0006231549,0.0010444515,0.28156835,0.116086125,0.00013040304,0.2571271,PubMed
0.7621942,0.04055343,0.00075112114,0.018395403,0.16793229,0.0013635592,0.0074863643,0.0013235998,Preprints
0.1881821,0.06416801,0.14996801,0.16384292,0.108806446,0.08632495,0.00018262927,0.2385249,PubMed
0.4099039,0.002807996,0.0014361503,0.5068304,0.024058113,0.035760626,0.00030058192,0.018902205,Preprints
0.30251503,0.022537014,0.0012593493,0.07557896,0.48428044,0.04377366,0.00026359732,0.06979192,PubMed
0.5549199,0.028057676,0.0012749933,0.20296644,0.15264432,0.057607614,0.0002668569,0.0022622216,Preprints
0.7898564,0.020869939,0.001146229,0.07626525,0.10755131,0.0020558483,0.00023991532,0.0020150978,Preprints
0.8248344,0.023006385,0.00081691233,0.096988395,0.021268478,0.031480297,0.00017098582,0.0014341552,Preprints
0.68519264,0.06352791,0.054900736,0.001561142,0.0026288158,0.0016946254,0.00019598874,0.19029815,PubMed
0.24902453,0.11885223,0.0010206511,0.21948178,0.19092698,0.025712566,0.00021360457,0.1947677,PubMed
0.23585813,0.039353292,0.0010413172,0.21105537,0.38737953,0.0018684792,0.00021794303,0.12322591,PubMed
0.20293728,0.18620434,0.0009909621,0.48285127,0.07130542,0.044054996,0.009876587,0.0017791536,PubMed
0.37513512,0.044494066,0.30478457,0.18444692,0.08685078,0.0020880443,0.00023214128,0.0019683156,Preprints
0.06542461,0.02828202,0.061211783,0.75872594,0.03848386,0.046216518,0.00017664242,0.0014785773,PubMed
0.04690045,0.0019053211,0.08361782,0.5764121,0.15071973,0.13857606,0.00019966715,0.0016688305,Preprints
0.07510872,0.0014051981,0.08160361,0.7089808,0.024192983,0.0986986,0.00014952316,0.009860562,PubMed
0.587766,0.012575058,0.00030613696,0.00051047385,0.32033178,0.06044494,6.407321e-05,0.01800159,PubMed
0.23695166,0.058838792,0.16294588,0.35294998,0.06015526,0.041128997,9.026296e-05,0.08693917,PubMed
0.36609575,0.39790082,0.00072946405,0.0012135347,0.23131703,0.0013175578,0.00015266999,0.0012731694,PubMed
0.61174625,0.13230503,0.00077368453,0.06791583,0.18431737,0.0014160994,0.00016193539,0.0013638613,PubMed
0.32832727,0.15342301,0.0012144826,0.019026015,0.19020844,0.052042898,0.0002541636,0.2555037,PubMed
0.0012858802,0.64925706,0.00085764425,0.0014226611,0.020096641,0.23925976,0.00017951975,0.0876408,PubMed
0.0011350296,0.0014721346,0.01814735,0.001256114,0.05283637,0.39802885,0.0001582875,0.5269659,PubMed
0.0011510226,0.0093263285,0.0007675713,0.00878394,0.0020647387,0.0927934,0.00016066535,0.88495237,PubMed
